temps,taille,population_adverse_nj,taux_de_competition,taux_de_croissance,capacite_biotique
154.0,988.6776228239921,1163.247704721514,0.01,0.5,1000.0
155.0,988.4269398856076,1182.9484715609062,0.01,0.5,1000.0
156.0,988.2388933963317,1195.3556601664523,0.01,0.5,1000.0
157.0,988.1209768565109,1199.9746350815965,0.01,0.5,1000.0
158.0,988.0779000288246,1196.6212523524905,0.01,0.5,1000.0
159.0,988.1113998039208,1185.4292007663328,0.01,0.5,1000.0
160.0,988.2201678831304,1166.844672101302,0.01,0.5,1000.0
161.0,988.3998986415303,1141.608572868401,0.01,0.5,1000.0
162.0,988.6434559396041,1110.726986706931,0.01,0.5,1000.0
163.0,988.941152999649,1075.4310650046668,0.01,0.5,1000.0
164.0,989.2811349237555,1037.1279447771583,0.01,0.5,1000.0
165.0,989.6498491885586,997.3446505553881,0.01,0.5,1000.0
166.0,990.0325857002888,957.6672167365349,0.01,0.5,1000.0
167.0,990.4140649204455,919.6774573975748,0.01,0.5,1000.0
168.0,990.7790503486282,884.8899043597314,0.01,0.5,1000.0
169.0,991.1129604132627,854.6914275841541,0.01,0.5,1000.0
170.0,991.4024546654175,830.285945043079,0.01,0.5,1000.0
171.0,991.6359701307273,812.646426309466,0.01,0.5,1000.0
172.0,991.8041857213722,802.4761033305045,0.01,0.5,1000.0
173.0,991.9003956520605,800.1804347890547,0.01,0.5,1000.0
174.0,991.9207766909641,805.8509417454635,0.01,0.5,1000.0
175.0,991.8645386113525,819.2615589816987,0.01,0.5,1000.0
176.0,991.7339521629946,839.8776475082013,0.01,0.5,1000.0
177.0,991.5342540099315,866.8773089332481,0.01,0.5,1000.0
178.0,991.2734331407345,899.184151958183,0.01,0.5,1000.0
179.0,990.9619080240283,935.5102047017382,0.01,0.5,1000.0
180.0,990.6121080606418,974.407262074519,0.01,0.5,1000.0
181.0,990.2379765167329,1014.324621145834,0.01,0.5,1000.0
182.0,989.8544149937252,1053.6709027760194,0.01,0.5,1000.0
183.0,989.4766915266772,1090.8774948808539,0.01,0.5,1000.0
184.0,989.1198355669785,1124.4610880453063,0.01,0.5,1000.0
185.0,988.7980433954087,1153.0828103890688,0.01,0.5,1000.0
186.0,988.5241169517726,1175.601604163362,0.01,0.5,1000.0
187.0,988.3089577021985,1191.119716122568,0.01,0.5,1000.0
188.0,988.1611350548311,1199.0184881131077,0.01,0.5,1000.0
189.0,988.086546050999,1198.9830210217347,0.01,0.5,1000.0
190.0,988.088179684576,1191.014728809459,0.01,0.5,1000.0
191.0,988.1659953310975,1175.4312821413837,0.01,0.5,1000.0
192.0,988.3169205077692,1152.853943859756,0.01,0.5,1000.0
193.0,988.5349686598498,1124.1828011949524,0.01,0.5,1000.0
194.0,988.8114730209293,1090.5608821279975,0.01,0.5,1000.0
195.0,989.1354279866619,1053.3285864719874,0.01,0.5,1000.0
196.0,989.4939250529208,1013.9702483614254,0.01,0.5,1000.0
197.0,989.8726663904815,974.0549605343629,0.01,0.5,1000.0
198.0,990.256535750834,935.1740195564873,0.01,0.5,1000.0
199.0,990.630203801625,898.877485848685,0.01,0.5,1000.0
200.0,990.9787433293426,866.6123876695476,0.01,0.5,1000.0
201.0,991.2882291342722,839.665032665074,0.01,0.5,1000.0
202.0,991.5462979383882,819.1097268419967,0.01,0.5,1000.0
203.0,991.7426452292016,805.765945377462,0.01,0.5,1000.0
204.0,991.8694386058097,800.1656627297243,0.01,0.5,1000.0
205.0,991.9216307504944,802.5321444952347,0.01,0.5,1000.0
206.0,991.8971594409575,812.7710465138678,0.01,0.5,1000.0
207.0,991.7970268267374,830.4741760728634,0.01,0.5,1000.0
208.0,991.6252552783537,854.9357652621617,0.01,0.5,1000.0
209.0,991.3887222341423,885.1806077137921,0.01,0.5,1000.0
210.0,991.0968813838588,920.0029370023298,0.01,0.5,1000.0
211.0,990.7613820311492,958.0144967472542,0.01,0.5,1000.0
212.0,990.39560239499,997.699886013947,0.01,0.5,1000.0
213.0,990.0141158097841,1037.4769735668358,0.01,0.5,1000.0
214.0,989.6321111736233,1075.7599724490424,0.01,0.5,1000.0
215.0,989.264790523061,1111.022660304125,0.01,0.5,1000.0
216.0,988.9267672649181,1141.8592250451466,0.01,0.5,1000.0
217.0,988.6314883849524,1167.0403101462887,0.01,0.5,1000.0
218.0,988.3907029165347,1185.5620252080796,0.01,0.5,1000.0
219.0,988.2139971439678,1196.6859678996566,0.01,0.5,1000.0
220.0,988.1084145020466,1199.9686617295383,0.01,0.5,1000.0
221.0,988.0781749940737,1195.279236053866,0.01,0.5,1000.0
222.0,988.1245052737995,1182.8046434759908,0.01,0.5,1000.0
223.0,988.2455864241794,1163.0422066361389,0.01,0.5,1000.0
224.0,988.4366220342696,1136.7797915271403,0.01,0.5,1000.0
225.0,988.6900245598669,1105.064397763546,0.01,0.5,1000.0
226.0,988.9957133079964,1069.1604180109985,0.01,0.5,1000.0
227.0,989.3415128828442,1030.4992306406734,0.01,0.5,1000.0
228.0,989.7136367579852,990.6221351905914,0.01,0.5,1000.0
229.0,990.0972369892824,951.118905616898,0.01,0.5,1000.0
230.0,990.4769981411898,913.5644110230444,0.01,0.5,1000.0
231.0,990.8377514329491,879.4558305984278,0.01,0.5,1000.0
232.0,991.1650840519925,850.1529658087293,0.01,0.5,1000.0
233.0,991.445918613097,826.8240294025748,0.01,0.5,1000.0
234.0,991.6690388881912,810.3990724557634,0.01,0.5,1000.0
235.0,991.8255401540789,801.5329061698143,0.01,0.5,1000.0
236.0,991.909185701381,800.5789966157433,0.01,0.5,1000.0
237.0,991.9166550587788,807.5753731572355,0.01,0.5,1000.0
238.0,991.8476741084833,822.2431123399247,0.01,0.5,1000.0
239.0,991.7050222687078,843.9974576893237,0.01,0.5,1000.0
240.0,991.4944170516576,871.9711321061601,0.01,0.5,1000.0
241.0,991.2242813308749,905.0489134674682,0.01,0.5,1000.0
242.0,990.9054033490754,941.9120950133466,0.01,0.5,1000.0
243.0,990.5505036775487,981.09105802406,0.01,0.5,1000.0
244.0,990.1737268500893,1021.0238608807357,0.01,0.5,1000.0
245.0,989.790078129484,1060.1185087487274,0.01,0.5,1000.0
246.0,989.4148277553452,1096.8164213878322,0.01,0.5,1000.0
247.0,989.0629060387478,1129.654568828088,0.01,0.5,1000.0
248.0,988.7483128140245,1157.3237977578208,0.01,0.5,1000.0
249.0,988.4835640592427,1178.7210233349012,0.01,0.5,1000.0
250.0,988.2791970018965,1192.9932056984226,0.01,0.5,1000.0
251.0,988.1433527974528,1199.5713579760263,0.01,0.5,1000.0
252.0,988.0814529793514,1198.1932299949642,0.01,0.5,1000.0
